instance,strategy,result,time
AfricaSul11e,ols,1330,55236
AfricaSul11n,ols,2182,56858
Angola12e,ols,882,53976
Angola12n,ols,1701,54497
Arabia14e,ols,1681,56830
Arabia14n,ols,2582,57019
Argelia15e,ols,1238,56990
Argelia15n,ols,2112,57136
Argentina16e,ols,1359,57684
Argentina16n,ols,2637,56102
Australia16e,ols,1819,57760
Australia16n,ols,2137,57364
Bolivia10e,ols,1245,55507
Bolivia10n,ols,1247,55644
Brasil16e,ols,1830,57700
Brasil16n,ols,2597,58598
BrasilAM26e,ols,665,60009
BrasilAM26n,ols,374,59765
BrasilMG30e,ols,703,60272
BrasilMG30n,ols,714,61863
BrasilPR25e,ols,654,59035
BrasilRJ14e,ols,337,56096
BrasilRJ14n,ols,516,57106
BrasilRN16e,ols,494,56760
Canada17e,ols,2282,59039
Canada17n,ols,3221,58760
Cazaquistao15e,ols,1462,58769
Cazaquistao15n,ols,2744,58615
Chade12e,ols,1517,58562
Chade12n,ols,2062,58547
China17e,ols,1503,58655
China17n,ols,1624,59250
Colombia11e,ols,963,55379
Colombia11n,ols,1094,56640
Congo15e,ols,1299,56802
Congo15n,ols,1822,57407
EUA17e,ols,1178,57375
EUA17n,ols,1678,58610
Egito9n,ols,2043,57357
Etiopia10e,ols,958,56367
Etiopia10n,ols,1774,57423
India16e,ols,1749,58630
India16n,ols,2301,58180
Indonesia14e,ols,1233,58076
Indonesia14n,ols,1557,57636
Ira13e,ols,1652,57769
Ira13n,ols,2022,58221
Libia14e,ols,799,55851
Libia14n,ols,1209,57749
Mali11e,ols,1487,57228
Mali11n,ols,2313,57898
Mauritania10e,ols,764,55731
Mauritania10n,ols,1469,55985
Mexico14e,ols,1255,57508
Mexico14n,ols,2235,58611
Mongolia13e,ols,1471,58116
Mongolia13n,ols,1829,57073
Niger12e,ols,1505,57981
Niger12n,ols,2457,57819
Peru13e,ols,1308,56110
Peru13n,ols,1907,57064
Russia17e,ols,1894,58322
Russia17n,ols,2845,59352
Sudao15e,ols,1355,58375
Sudao15n,ols,2161,58053
att48Ae,ols,33196,60464
att48An,ols,1700,60811
AfricaSul11e,ols,1328,56685
AfricaSul11n,ols,1665,58036
Angola12e,ols,981,55364
Angola12n,ols,1701,55845
Arabia14e,ols,1740,57819
Arabia14n,ols,2889,57946
Argelia15e,ols,1341,58076
Argelia15n,ols,2247,58569
Argentina16e,ols,1359,56670
Argentina16n,ols,2639,57640
Australia16e,ols,1730,58601
Australia16n,ols,2131,58543
Bolivia10e,ols,1228,56684
Bolivia10n,ols,1345,57027
Brasil16e,ols,1947,58304
Brasil16n,ols,2597,58936
BrasilAM26e,ols,711,60275
BrasilAM26n,ols,620,60451
BrasilMG30e,ols,730,60757
BrasilMG30n,ols,540,61396
BrasilPR25e,ols,651,59123
BrasilRJ14e,ols,337,55973
BrasilRJ14n,ols,516,57118
BrasilRN16e,ols,494,56062
Canada17e,ols,1954,58426
Canada17n,ols,3212,58280
Cazaquistao15e,ols,1351,58466
Cazaquistao15n,ols,2576,58583
Chade12e,ols,1598,58425
Chade12n,ols,2182,58542
China17e,ols,1439,58710
China17n,ols,1629,58938
Colombia11e,ols,963,54997
Colombia11n,ols,1094,55956
Congo15e,ols,1299,56375
Congo15n,ols,1822,56759
EUA17e,ols,1178,57189
EUA17n,ols,1697,58593
Egito9n,ols,2114,57526
Etiopia10e,ols,1014,56334
Etiopia10n,ols,1496,57409
India16e,ols,1749,59409
India16n,ols,2766,58330
Indonesia14e,ols,1260,58247
Indonesia14n,ols,1785,57843
Ira13e,ols,1652,57521
Ira13n,ols,2369,58410
Libia14e,ols,799,56025
Libia14n,ols,1209,58397
Mali11e,ols,1326,57394
Mali11n,ols,2197,57922
Mauritania10e,ols,764,55464
Mauritania10n,ols,1469,56237
Mexico14e,ols,1120,58367
Mexico14n,ols,2218,58794
Mongolia13e,ols,1467,58194
Mongolia13n,ols,1778,57843
Niger12e,ols,1398,58291
Niger12n,ols,2129,58585
Peru13e,ols,1308,56272
Peru13n,ols,1907,57203
Russia17e,ols,1803,59158
Russia17n,ols,3033,58988
Sudao15e,ols,1355,58278
Sudao15n,ols,2215,58691
att48Ae,ols,33528,60620
att48An,ols,1637,60971
AfricaSul11e,ols,1290,56589
AfricaSul11n,ols,1754,58401
Angola12e,ols,981,56291
Angola12n,ols,1701,56678
Arabia14e,ols,1681,58013
Arabia14n,ols,2889,58571
Argelia15e,ols,1490,58348
Argelia15n,ols,2201,58809
Argentina16e,ols,1383,57002
Argentina16n,ols,2639,57229
Australia16e,ols,1805,59251
Australia16n,ols,2090,58578
Bolivia10e,ols,1208,56383
Bolivia10n,ols,1247,56771
Brasil16e,ols,1877,58354
Brasil16n,ols,2597,59318
BrasilAM26e,ols,705,60461
