instance,strategy,result,time
AfricaSul11e,opr,417,74691
AfricaSul11n,opr,690,73833
Angola12e,opr,541,76270
Angola12n,opr,451,73369
Arabia14e,opr,848,72894
Arabia14n,opr,1276,76608
Argelia15e,opr,741,82809
Argelia15n,opr,769,80396
Argentina16e,opr,789,78314
Argentina16n,opr,990,82607
Australia16e,opr,1010,80586
Australia16n,opr,838,82514
Bolivia10e,opr,497,71490
Bolivia10n,opr,525,72540
Brasil16e,opr,893,76877
Brasil16n,opr,1094,80807
BrasilAM26e,opr,443,100319
BrasilAM26n,opr,212,99806
BrasilMG30e,opr,409,102061
BrasilMG30n,opr,270,106943
BrasilPR25e,opr,451,95701
BrasilRJ14e,opr,250,80012
BrasilRJ14n,opr,123,79072
BrasilRN16e,opr,319,83711
Canada17e,opr,1061,79552
Canada17n,opr,1645,83620
Cazaquistao15e,opr,877,80645
Cazaquistao15n,opr,1385,81867
Chade12e,opr,779,77760
Chade12n,opr,735,73230
China17e,opr,879,79420
China17n,opr,871,83869
Colombia11e,opr,474,71792
Colombia11n,opr,575,75974
Congo15e,opr,663,78845
Congo15n,opr,669,78826
EUA17e,opr,675,82735
EUA17n,opr,713,84353
Egito9n,opr,624,72223
Etiopia10e,opr,308,69162
Etiopia10n,opr,482,74423
India16e,opr,1103,83102
India16n,opr,969,80048
Indonesia14e,opr,679,75851
Indonesia14n,opr,661,73922
Ira13e,opr,764,78457
Ira13n,opr,1023,74330
Libia14e,opr,626,75986
Libia14n,opr,566,79563
Mali11e,opr,544,77303
Mali11n,opr,725,74119
Mauritania10e,opr,472,74579
Mauritania10n,opr,307,71334
Mexico14e,opr,711,74730
Mexico14n,opr,1001,78051
Mongolia13e,opr,670,79329
Mongolia13n,opr,772,81315
Niger12e,opr,675,76052
Niger12n,opr,676,77379
Peru13e,opr,636,78357
Peru13n,opr,590,77687
Russia17e,opr,1076,83499
Russia17n,opr,1096,83793
Sudao15e,opr,642,78553
Sudao15n,opr,1107,80219
att48Ae,opr,27234,136748
att48An,opr,878,147190
AfricaSul11e,opr,417,73258
AfricaSul11n,opr,759,75066
Angola12e,opr,541,76643
Angola12n,opr,451,73665
Arabia14e,opr,909,73935
Arabia14n,opr,960,78505
Argelia15e,opr,678,79680
Argelia15n,opr,769,81713
Argentina16e,opr,789,79536
Argentina16n,opr,1049,82060
Australia16e,opr,1022,84380
Australia16n,opr,821,82772
Bolivia10e,opr,478,69880
Bolivia10n,opr,525,70070
Brasil16e,opr,976,77547
Brasil16n,opr,1023,83011
BrasilAM26e,opr,441,102027
BrasilAM26n,opr,214,97254
BrasilMG30e,opr,411,99368
BrasilMG30n,opr,258,103870
BrasilPR25e,opr,442,101909
BrasilRJ14e,opr,250,83231
BrasilRJ14n,opr,136,77865
BrasilRN16e,opr,319,84112
Canada17e,opr,970,79660
Canada17n,opr,1579,81177
Cazaquistao15e,opr,878,81121
Cazaquistao15n,opr,1202,83108
Chade12e,opr,932,77148
Chade12n,opr,780,76852
China17e,opr,839,82586
China17n,opr,877,83661
Colombia11e,opr,474,71548
Colombia11n,opr,575,74169
Congo15e,opr,663,79055
Congo15n,opr,669,78871
EUA17e,opr,675,81562
EUA17n,opr,734,87541
Egito9n,opr,821,72599
Etiopia10e,opr,308,68699
Etiopia10n,opr,482,73106
India16e,opr,1080,82840
India16n,opr,1015,80707
Indonesia14e,opr,756,75050
Indonesia14n,opr,689,75149
Ira13e,opr,920,77071
Ira13n,opr,773,73086
Libia14e,opr,622,75136
Libia14n,opr,566,77060
Mali11e,opr,544,75241
Mali11n,opr,725,73119
Mauritania10e,opr,472,73132
Mauritania10n,opr,307,69259
Mexico14e,opr,711,73122
Mexico14n,opr,1223,79270
Mongolia13e,opr,712,80948
Mongolia13n,opr,649,75315
Niger12e,opr,656,75153
Niger12n,opr,667,75513
Peru13e,opr,636,77131
Peru13n,opr,638,77446
Russia17e,opr,1112,83081
Russia17n,opr,1063,83600
Sudao15e,opr,656,77449
Sudao15n,opr,1062,79422
att48Ae,opr,27234,134686
att48An,opr,886,141401
AfricaSul11e,opr,417,71042
AfricaSul11n,opr,722,73137
Angola12e,opr,541,75618
Angola12n,opr,451,74725
Arabia14e,opr,861,76455
Arabia14n,opr,1165,76048
Argelia15e,opr,741,83460
Argelia15n,opr,772,82804
Argentina16e,opr,789,80368
Argentina16n,opr,991,84653
Australia16e,opr,1044,85223
Australia16n,opr,780,82663
Bolivia10e,opr,497,70753
Bolivia10n,opr,525,69476
Brasil16e,opr,851,75126
Brasil16n,opr,1637,81401
BrasilAM26e,opr,447,98958
BrasilAM26n,opr,205,95974
BrasilMG30e,opr,416,100675
BrasilMG30n,opr,228,101597
BrasilPR25e,opr,451,93999
BrasilRJ14e,opr,250,77466
BrasilRJ14n,opr,117,77458
BrasilRN16e,opr,319,83225
Canada17e,opr,1227,81251
Canada17n,opr,1688,85347
Cazaquistao15e,opr,877,79157
Cazaquistao15n,opr,1109,81059
Chade12e,opr,840,75033
Chade12n,opr,771,73294
China17e,opr,879,79066
China17n,opr,888,85555
Colombia11e,opr,474,71937
Colombia11n,opr,575,75008
Congo15e,opr,663,78987
Congo15n,opr,669,77597
EUA17e,opr,675,81850
EUA17n,opr,725,84772
Egito9n,opr,746,71353
Etiopia10e,opr,376,69410
Etiopia10n,opr,482,71112
India16e,opr,1000,81062
