instance,strategy,result,time
AfricaSul11e,opr,417,74962
AfricaSul11n,opr,729,75918
Angola12e,opr,582,78019
Angola12n,opr,451,74538
Arabia14e,opr,781,74300
Arabia14n,opr,1007,76025
Argelia15e,opr,718,79279
Argelia15n,opr,822,81424
Argentina16e,opr,963,82407
Argentina16n,opr,991,84881
Australia16e,opr,1091,84213
Australia16n,opr,1055,82847
Bolivia10e,opr,497,72483
Bolivia10n,opr,525,70529
Brasil16e,opr,808,76523
Brasil16n,opr,1168,81432
BrasilAM26e,opr,469,102410
BrasilAM26n,opr,224,95869
BrasilMG30e,opr,409,100031
BrasilMG30n,opr,262,104302
BrasilPR25e,opr,451,94594
BrasilRJ14e,opr,250,78434
BrasilRJ14n,opr,117,77221
BrasilRN16e,opr,319,83126
Canada17e,opr,1219,81074
Canada17n,opr,1322,83185
Cazaquistao15e,opr,1014,79143
Cazaquistao15n,opr,1093,79089
Chade12e,opr,721,75823
Chade12n,opr,780,76252
China17e,opr,839,81554
China17n,opr,808,83171
Colombia11e,opr,474,73158
Colombia11n,opr,575,75959
Congo15e,opr,663,78304
Congo15n,opr,669,79178
EUA17e,opr,675,82633
EUA17n,opr,724,85022
Egito9n,opr,609,72879
Etiopia10e,opr,308,70620
Etiopia10n,opr,482,73862
India16e,opr,1055,84171
India16n,opr,1017,80378
Indonesia14e,opr,767,77587
Indonesia14n,opr,667,78177
Ira13e,opr,749,78063
Ira13n,opr,919,74130
Libia14e,opr,626,76986
Libia14n,opr,566,79419
Mali11e,opr,544,77251
Mali11n,opr,725,73864
Mauritania10e,opr,472,74188
Mauritania10n,opr,307,69905
Mexico14e,opr,747,77842
Mexico14n,opr,1002,77555
Mongolia13e,opr,756,79773
Mongolia13n,opr,644,77417
Niger12e,opr,710,75547
Niger12n,opr,667,76312
Peru13e,opr,636,77913
Peru13n,opr,590,78161
Russia17e,opr,1136,85475
Russia17n,opr,1212,85669
Sudao15e,opr,810,76478
Sudao15n,opr,1132,83988
att48Ae,opr,27295,134999
att48An,opr,875,142274
AfricaSul11e,opr,417,71992
AfricaSul11n,opr,725,74322
Angola12e,opr,541,76877
Angola12n,opr,451,73760
Arabia14e,opr,802,75625
Arabia14n,opr,1268,75465
Argelia15e,opr,678,79882
Argelia15n,opr,857,80650
Argentina16e,opr,789,81410
Argentina16n,opr,976,84820
Australia16e,opr,923,83066
Australia16n,opr,866,80067
Bolivia10e,opr,551,73120
Bolivia10n,opr,525,71170
Brasil16e,opr,893,76320
Brasil16n,opr,950,80912
BrasilAM26e,opr,424,98482
BrasilAM26n,opr,181,100696
BrasilMG30e,opr,416,103899
BrasilMG30n,opr,280,112064
BrasilPR25e,opr,451,99054
BrasilRJ14e,opr,250,79378
BrasilRJ14n,opr,123,79335
BrasilRN16e,opr,319,85703
Canada17e,opr,1117,83568
Canada17n,opr,1292,84957
Cazaquistao15e,opr,799,80711
Cazaquistao15n,opr,1397,80792
Chade12e,opr,802,76872
Chade12n,opr,848,74833
China17e,opr,834,84972
China17n,opr,805,85111
Colombia11e,opr,474,72174
Colombia11n,opr,575,75088
Congo15e,opr,663,78982
Congo15n,opr,669,78983
EUA17e,opr,675,83141
EUA17n,opr,723,83782
Egito9n,opr,701,71352
Etiopia10e,opr,308,67760
Etiopia10n,opr,482,71426
India16e,opr,1022,81228
India16n,opr,1148,81189
Indonesia14e,opr,778,77041
Indonesia14n,opr,689,74998
Ira13e,opr,848,77012
Ira13n,opr,964,71331
Libia14e,opr,622,75213
Libia14n,opr,566,77269
Mali11e,opr,544,75614
Mali11n,opr,779,75410
Mauritania10e,opr,472,73298
Mauritania10n,opr,314,69297
Mexico14e,opr,711,73201
Mexico14n,opr,1123,81113
Mongolia13e,opr,670,77635
Mongolia13n,opr,675,77066
Niger12e,opr,710,75305
Niger12n,opr,667,75176
Peru13e,opr,636,77019
Peru13n,opr,638,77334
Russia17e,opr,1043,81160
