instance,strategy,result,time
AfricaSul11e,mpr,1312,27068
AfricaSul11n,mpr,1945,27221
Angola12e,mpr,882,26277
Angola12n,mpr,1701,26704
Arabia14e,mpr,1681,26996
Arabia14n,mpr,2725,27197
Argelia15e,mpr,1320,27678
Argelia15n,mpr,2113,27059
Argentina16e,mpr,1359,26653
Argentina16n,mpr,2637,26835
Australia16e,mpr,1771,27369
Australia16n,mpr,1859,27035
Bolivia10e,mpr,1308,26555
Bolivia10n,mpr,1247,27178
Brasil16e,mpr,1818,28440
Brasil16n,mpr,2597,27665
BrasilAM26e,mpr,660,28142
BrasilAM26n,mpr,404,27912
BrasilMG30e,mpr,727,32178
BrasilMG30n,mpr,532,28025
BrasilPR25e,mpr,633,27914
BrasilRJ14e,mpr,332,26639
BrasilRJ14n,mpr,486,27237
BrasilRN16e,mpr,494,26980
Canada17e,mpr,1954,27818
Canada17n,mpr,3212,27649
Cazaquistao15e,mpr,1461,27863
Cazaquistao15n,mpr,2545,27678
Chade12e,mpr,1415,27501
Chade12n,mpr,2323,27640
China17e,mpr,1368,27558
China17n,mpr,1702,27738
Colombia11e,mpr,963,26461
Colombia11n,mpr,1094,26926
Congo15e,mpr,1299,27208
Congo15n,mpr,1822,27534
EUA17e,mpr,1178,27881
EUA17n,mpr,1679,28443
Egito9n,mpr,1947,27981
Etiopia10e,mpr,839,27619
Etiopia10n,mpr,1484,27281
India16e,mpr,1749,27472
India16n,mpr,2186,27742
Indonesia14e,mpr,1158,27639
Indonesia14n,mpr,1472,27570
Ira13e,mpr,1481,27617
Ira13n,mpr,2051,27767
Libia14e,mpr,799,26938
Libia14n,mpr,1209,27721
Mali11e,mpr,1455,28949
Mali11n,mpr,2094,28044
Mauritania10e,mpr,764,28444
Mauritania10n,mpr,1469,27500
Mexico14e,mpr,1120,28396
Mexico14n,mpr,2274,28572
Mongolia13e,mpr,1527,27967
Mongolia13n,mpr,1863,27611
Niger12e,mpr,1304,27759
Niger12n,mpr,1759,27272
Peru13e,mpr,1230,26503
Peru13n,mpr,1907,26870
Russia17e,mpr,1894,27259
Russia17n,mpr,2650,27377
Sudao15e,mpr,1355,30734
Sudao15n,mpr,2611,27305
att48Ae,mpr,32659,27854
att48An,mpr,1498,28302
AfricaSul11e,mpr,1231,26820
AfricaSul11n,mpr,2182,27372
Angola12e,mpr,981,26865
Angola12n,mpr,1701,27006
Arabia14e,mpr,1681,27392
Arabia14n,mpr,2355,27562
Argelia15e,mpr,1220,27899
Argelia15n,mpr,2091,27911
Argentina16e,mpr,1383,27270
Argentina16n,mpr,2639,27520
Australia16e,mpr,1636,27762
Australia16n,mpr,1967,27628
Bolivia10e,mpr,1388,27703
Bolivia10n,mpr,1430,27185
Brasil16e,mpr,1877,27781
Brasil16n,mpr,2597,27747
BrasilAM26e,mpr,634,27976
BrasilAM26n,mpr,385,27956
BrasilMG30e,mpr,677,27851
BrasilMG30n,mpr,525,29073
BrasilPR25e,mpr,655,27995
BrasilRJ14e,mpr,337,27291
BrasilRJ14n,mpr,486,27205
BrasilRN16e,mpr,494,27183
Canada17e,mpr,1867,27405
Canada17n,mpr,3221,27575
Cazaquistao15e,mpr,1417,27309
Cazaquistao15n,mpr,2720,27543
Chade12e,mpr,1382,27487
Chade12n,mpr,2238,27399
China17e,mpr,1300,27759
China17n,mpr,1624,27889
Colombia11e,mpr,963,26551
Colombia11n,mpr,1094,27117
Congo15e,mpr,1299,27334
Congo15n,mpr,1761,27278
EUA17e,mpr,1178,27656
EUA17n,mpr,1777,28219
