instance,strategy,result,time
Sudao15n,m,2611,39682
att48Ae,m,32965,41006
att48An,m,1573,40713
AfricaSul11e,m,1313,38816
AfricaSul11n,m,2182,39317
Angola12e,m,981,38373
Angola12n,m,1701,38281
Arabia14e,m,1681,39126
Arabia14n,m,2805,39470
Argelia15e,m,1490,39440
Argelia15n,m,2247,39438
Argentina16e,m,1383,37953
Argentina16n,m,2639,38222
Australia16e,m,1942,39597
Australia16n,m,1967,39390
Bolivia10e,m,1388,38652
Bolivia10n,m,1247,38128
Brasil16e,m,1833,39129
Brasil16n,m,2597,39866
BrasilAM26e,m,627,39744
BrasilAM26n,m,534,39778
BrasilMG30e,m,711,39720
BrasilMG30n,m,550,39971
BrasilPR25e,m,633,39309
BrasilRJ14e,m,337,37697
BrasilRJ14n,m,516,38405
BrasilRN16e,m,494,38048
Canada17e,m,2301,38994
Canada17n,m,3221,39418
Cazaquistao15e,m,1614,38962
Cazaquistao15n,m,2620,39532
Chade12e,m,1440,39454
Chade12n,m,2503,39261
China17e,m,1432,38779
China17n,m,2065,38875
Colombia11e,m,963,36981
Colombia11n,m,1094,37571
Congo15e,m,1299,37785
Congo15n,m,1794,37779
EUA17e,m,1178,38427
EUA17n,m,1678,38649
Egito9n,m,2148,38675
Etiopia10e,m,865,37974
Etiopia10n,m,1584,38324
India16e,m,1749,38631
India16n,m,2344,38722
Indonesia14e,m,1261,38880
Indonesia14n,m,1530,38791
Ira13e,m,1731,39063
Ira13n,m,2113,38828
Libia14e,m,799,37470
Libia14n,m,1209,38383
Mali11e,m,1263,38312
Mali11n,m,2077,38881
Mauritania10e,m,764,37525
Mauritania10n,m,1469,37943
Mexico14e,m,1297,38719
Mexico14n,m,2098,39143
Mongolia13e,m,1297,38496
Mongolia13n,m,1793,38651
Niger12e,m,1480,38665
Niger12n,m,2129,38762
Peru13e,m,1308,37843
Peru13n,m,1907,38066
Russia17e,m,1894,38780
Russia17n,m,3209,39104
Sudao15e,m,1556,38788
Sudao15n,m,2558,38733
att48Ae,m,33067,40025
att48An,m,1578,40096
AfricaSul11e,m,1261,38170
AfricaSul11n,m,1945,38677
Angola12e,m,981,37243
Angola12n,m,1701,37461
Arabia14e,m,1488,38612
Arabia14n,m,2470,38737
Argelia15e,m,1182,38672
Argelia15n,m,2203,39086
Argentina16e,m,1383,38102
Argentina16n,m,2639,38005
Australia16e,m,1636,39188
Australia16n,m,2090,38987
Bolivia10e,m,1293,38066
Bolivia10n,m,1247,38197
Brasil16e,m,1877,39603
Brasil16n,m,2597,39694
BrasilAM26e,m,682,39807
BrasilAM26n,m,661,39653
BrasilMG30e,m,718,39552
BrasilMG30n,m,575,39562
BrasilPR25e,m,671,39152
BrasilRJ14e,m,337,37421
BrasilRJ14n,m,516,38037
BrasilRN16e,m,494,38161
Canada17e,m,1954,39213
Canada17n,m,3212,39999
Cazaquistao15e,m,1492,39549
Cazaquistao15n,m,2567,39664
Chade12e,m,1429,39597
Chade12n,m,2168,39620
China17e,m,1503,39635
China17n,m,1624,39644
Colombia11e,m,963,38072
Colombia11n,m,1094,38171
Congo15e,m,1299,39161
Congo15n,m,1822,38622
EUA17e,m,1178,39624
EUA17n,m,1697,40374
Egito9n,m,2147,40021
Etiopia10e,m,1045,37940
Etiopia10n,m,1484,39007
India16e,m,1749,39071
India16n,m,2509,38860
Indonesia14e,m,1261,38748
Indonesia14n,m,1762,39057
Ira13e,m,1732,39283
Ira13n,m,2222,39421
Libia14e,m,799,38158
Libia14n,m,1209,39023
Mali11e,m,1348,39068
Mali11n,m,2499,39010
Mauritania10e,m,764,37284
Mauritania10n,m,1469,38052
Mexico14e,m,1297,39114
Mexico14n,m,2021,38999
Mongolia13e,m,1548,38665
Mongolia13n,m,1928,38350
Niger12e,m,1460,38645
Niger12n,m,2129,38596
Peru13e,m,1308,37697
Peru13n,m,1907,37987
Russia17e,m,1894,39006
Russia17n,m,2783,39645
Sudao15e,m,1355,39351
Sudao15n,m,2190,38852
att48Ae,m,33000,40350
att48An,m,1734,40174
AfricaSul11e,m,1284,37988
AfricaSul11n,m,2026,38594
Angola12e,m,981,37122
Angola12n,m,1701,37760
Arabia14e,m,1501,38492
Arabia14n,m,2693,38919
Argelia15e,m,1312,38974
Argelia15n,m,2207,38642
Argentina16e,m,1383,37684
Argentina16n,m,2639,38298
Australia16e,m,1756,39505
Australia16n,m,2058,39423
Bolivia10e,m,1210,38568
Bolivia10n,m,1247,38495
Brasil16e,m,1947,39170
Brasil16n,m,2597,39401
BrasilAM26e,m,663,39061
BrasilAM26n,m,619,39502
BrasilMG30e,m,718,39451
BrasilMG30n,m,538,39538
BrasilPR25e,m,657,39185
BrasilRJ14e,m,337,37258
BrasilRJ14n,m,518,37990
BrasilRN16e,m,494,38110
Canada17e,m,1954,39169
Canada17n,m,3221,39822
Cazaquistao15e,m,1463,39444
Cazaquistao15n,m,2564,38816
Chade12e,m,1623,38647
Chade12n,m,1929,38637
China17e,m,1340,38626
China17n,m,1703,38827
Colombia11e,m,963,36980
Colombia11n,m,1094,37328
Congo15e,m,1278,37820
Congo15n,m,1822,37735
EUA17e,m,1178,37874
EUA17n,m,1697,38565
Egito9n,m,2267,38514
Etiopia10e,m,833,37775
Etiopia10n,m,1667,39041
India16e,m,1749,39253
India16n,m,2457,39567
Indonesia14e,m,1361,39466
Indonesia14n,m,1606,39007
Ira13e,m,1515,38995
Ira13n,m,2369,39439
Libia14e,m,799,37768
Libia14n,m,1209,38495
Mali11e,m,1286,38546
Mali11n,m,2313,39099
Mauritania10e,m,764,37563
Mauritania10n,m,1469,37721
Mexico14e,m,1495,38612
Mexico14n,m,2166,39061
Mongolia13e,m,1346,38775
Mongolia13n,m,1948,38733
Niger12e,m,1459,39047
Niger12n,m,2457,38679
Peru13e,m,1308,37490
Peru13n,m,1907,37939
Russia17e,m,2006,39491
Russia17n,m,2806,39148
Sudao15e,m,1443,38628
Sudao15n,m,2924,38721
att48Ae,m,32980,39875
att48An,m,1536,39876
AfricaSul11e,m,1330,37757
AfricaSul11n,m,1934,38782
Angola12e,m,981,37143
Angola12n,m,1701,37663
Arabia14e,m,1681,38616
Arabia14n,m,2602,39098
Argelia15e,m,1233,38633
Argelia15n,m,2324,38886
Argentina16e,m,1383,37874
Argentina16n,m,2639,38375
Australia16e,m,1576,39101
Australia16n,m,1967,38942
Bolivia10e,m,1264,38373
Bolivia10n,m,1247,38163
Brasil16e,m,1782,39231
Brasil16n,m,2797,39998
BrasilAM26e,m,664,40078
BrasilAM26n,m,651,40304
BrasilMG30e,m,688,40380
BrasilMG30n,m,765,40623
BrasilPR25e,m,655,40095
BrasilRJ14e,m,337,37602
BrasilRJ14n,m,516,38131
BrasilRN16e,m,494,37813
Canada17e,m,1954,39482
Canada17n,m,3252,39221
Cazaquistao15e,m,1481,38827
Cazaquistao15n,m,2848,38909
Chade12e,m,1523,38823
Chade12n,m,2172,39006
China17e,m,1300,38898
China17n,m,1624,39108
Colombia11e,m,963,37029
Colombia11n,m,1094,37262
Congo15e,m,1299,37773
Congo15n,m,1822,38037
EUA17e,m,1178,38203
EUA17n,m,1679,38835
Egito9n,m,2114,38235
Etiopia10e,m,820,37818
Etiopia10n,m,1774,38136
India16e,m,1749,38533
India16n,m,2287,38735
Indonesia14e,m,1361,38588
Indonesia14n,m,1785,38731
Ira13e,m,1652,39097
Ira13n,m,2051,39511
Libia14e,m,799,37806
Libia14n,m,1209,38989
Mali11e,m,1438,39172
Mali11n,m,2285,39443
Mauritania10e,m,764,37761
Mauritania10n,m,1469,38116
Mexico14e,m,1142,38844
Mexico14n,m,1890,38932
Mongolia13e,m,1404,38603
Mongolia13n,m,1943,38286
Niger12e,m,1304,38662
Niger12n,m,1988,38408
Peru13e,m,1308,37704
Peru13n,m,1907,38246
Russia17e,m,1894,39252
Russia17n,m,3191,39355
Sudao15e,m,1477,39437
Sudao15n,m,2194,38975
att48Ae,m,33582,40329
att48An,m,1684,39784
AfricaSul11e,m,1328,37584
AfricaSul11n,m,2026,39100
Angola12e,m,981,37743
Angola12n,m,1701,37949
Arabia14e,m,1681,38316
Arabia14n,m,2556,39836
Argelia15e,m,1239,39445
Argelia15n,m,2016,39601
Argentina16e,m,1383,38587
Argentina16n,m,2639,38878
Australia16e,m,1739,39582
Australia16n,m,2086,39629
Bolivia10e,m,1388,38276
Bolivia10n,m,1423,38214
Brasil16e,m,1826,38849
Brasil16n,m,2597,39070
BrasilAM26e,m,709,40052
BrasilAM26n,m,554,39934
BrasilMG30e,m,723,39525
BrasilMG30n,m,556,40238
BrasilPR25e,m,651,39726
BrasilRJ14e,m,337,37987
BrasilRJ14n,m,512,37976
BrasilRN16e,m,494,38196
Canada17e,m,2024,39328
Canada17n,m,3221,38925
Cazaquistao15e,m,1390,38893
Cazaquistao15n,m,2620,38964
Chade12e,m,1382,38677
Chade12n,m,2182,38874
China17e,m,1368,39489
China17n,m,1624,39675
Colombia11e,m,963,37841
Colombia11n,m,1094,37504
Congo15e,m,1299,38281
Congo15n,m,1822,38505
EUA17e,m,1178,38100
EUA17n,m,1711,39032
Egito9n,m,2117,39344
Etiopia10e,m,974,38180
Etiopia10n,m,1675,38226
India16e,m,1749,38651
India16n,m,2287,39571
Indonesia14e,m,1252,38701
Indonesia14n,m,1530,38367
Ira13e,m,1500,38606
Ira13n,m,2222,38781
Libia14e,m,799,37279
Libia14n,m,1209,38366
Mali11e,m,1382,38501
Mali11n,m,2473,38523
Mauritania10e,m,764,37067
Mauritania10n,m,1469,37346
Mexico14e,m,1386,38333
Mexico14n,m,2064,38982
Mongolia13e,m,1359,39246
Mongolia13n,m,1928,39079
Niger12e,m,1523,39247
Niger12n,m,2457,39093
Peru13e,m,1308,38666
Peru13n,m,1907,38967
Russia17e,m,1648,39492
Russia17n,m,2551,39573
Sudao15e,m,1556,38747
Sudao15n,m,2482,39141
att48Ae,m,33504,40493
att48An,m,1662,40360
AfricaSul11e,m,1328,38063
AfricaSul11n,m,2182,38797
Angola12e,m,981,38104
Angola12n,m,1701,38175
Arabia14e,m,1675,38773
Arabia14n,m,2739,39455
Argelia15e,m,1411,39093
Argelia15n,m,2091,38932
Argentina16e,m,1383,37721
Argentina16n,m,2637,38086
Australia16e,m,1804,39696
Australia16n,m,1970,39818
Bolivia10e,m,1308,38054
Bolivia10n,m,1247,37779
Brasil16e,m,1983,38696
Brasil16n,m,2597,39167
BrasilAM26e,m,681,39142
BrasilAM26n,m,629,39306
BrasilMG30e,m,753,39383
BrasilMG30n,m,819,39551
BrasilPR25e,m,662,39479
BrasilRJ14e,m,337,37576
BrasilRJ14n,m,516,37947
BrasilRN16e,m,494,37602
Canada17e,m,2014,39253
Canada17n,m,3475,39018
Cazaquistao15e,m,1390,38934
Cazaquistao15n,m,2963,38813
Chade12e,m,1404,38826
Chade12n,m,2342,38666
China17e,m,1503,38889
China17n,m,1703,39268
Colombia11e,m,963,36814
Colombia11n,m,1094,38101
Congo15e,m,1299,37975
Congo15n,m,1822,37825
EUA17e,m,1178,38356
EUA17n,m,1815,40233
Egito9n,m,2000,39350
Etiopia10e,m,864,38572
Etiopia10n,m,1786,39354
India16e,m,1749,39629
India16n,m,2287,39338
Indonesia14e,m,1288,39155
Indonesia14n,m,1785,39142
Ira13e,m,1812,39294
Ira13n,m,2022,39355
Libia14e,m,799,37933
Libia14n,m,1209,39144
Mali11e,m,1361,38893
Mali11n,m,2213,39425
Mauritania10e,m,764,37543
Mauritania10n,m,1469,37562
Mexico14e,m,1290,38790
Mexico14n,m,2089,38973
Mongolia13e,m,1245,38600
Mongolia13n,m,1756,38381
Niger12e,m,1534,38641
Niger12n,m,2602,38574
Peru13e,m,1308,37514
Peru13n,m,1907,37997
Russia17e,m,1894,38872
Russia17n,m,2993,38857
Sudao15e,m,1355,38595
Sudao15n,m,2382,38670
att48Ae,m,33035,39780
att48An,m,1546,40039
AfricaSul11e,m,1231,37685
AfricaSul11n,m,1934,38537
Angola12e,m,981,37457
Angola12n,m,1701,37449
Arabia14e,m,1578,38528
Arabia14n,m,2514,38735
Argelia15e,m,1175,38587
Argelia15n,m,2207,38448
Argentina16e,m,1359,37525
Argentina16n,m,2639,38214
Australia16e,m,1636,39024
Australia16n,m,2169,38600
Bolivia10e,m,1308,38222
Bolivia10n,m,1247,38016
Brasil16e,m,1877,38644
Brasil16n,m,2616,38935
BrasilAM26e,m,716,39456
BrasilAM26n,m,740,39417
BrasilMG30e,m,744,39454
BrasilMG30n,m,574,39741
BrasilPR25e,m,622,39577
BrasilRJ14e,m,337,37796
BrasilRJ14n,m,518,38056
BrasilRN16e,m,465,37609
Canada17e,m,2275,38627
Canada17n,m,3221,38976
Cazaquistao15e,m,1453,38984
Cazaquistao15n,m,2567,38968
Chade12e,m,1523,39209
Chade12n,m,2136,39495
China17e,m,1291,39565
China17n,m,1703,40103
Colombia11e,m,963,37832
Colombia11n,m,1094,37688
Congo15e,m,1299,37744
Congo15n,m,1822,38390
EUA17e,m,1178,38654
EUA17n,m,1679,39670
Egito9n,m,2117,39297
Etiopia10e,m,779,38512
Etiopia10n,m,1336,38065
India16e,m,1749,38688
India16n,m,2766,38979
Indonesia14e,m,1269,38653
Indonesia14n,m,1543,38709
Ira13e,m,1652,39068
Ira13n,m,2096,39648
Libia14e,m,799,37893
Libia14n,m,1209,39388
Mali11e,m,1326,39265
Mali11n,m,2499,39411
Mauritania10e,m,764,37721
Mauritania10n,m,1469,38394
Mexico14e,m,1261,39332
Mexico14n,m,1901,39809
Mongolia13e,m,1499,39469
Mongolia13n,m,1927,39207
Niger12e,m,1523,38791
Niger12n,m,2222,38637
Peru13e,m,1308,37645
Peru13n,m,1907,37901
Russia17e,m,1894,39061
Russia17n,m,2885,39166
Sudao15e,m,1355,39336
Sudao15n,m,2370,38887
att48Ae,m,33407,40255
att48An,m,1535,40010
AfricaSul11e,m,1330,37975
AfricaSul11n,m,1548,38528
Angola12e,m,882,37408
Angola12n,m,1701,37719
Arabia14e,m,1431,38941
Arabia14n,m,2666,39144
Argelia15e,m,1341,38677
Argelia15n,m,2324,39033
Argentina16e,m,1383,37725
Argentina16n,m,2639,38180
Australia16e,m,1811,38804
Australia16n,m,2090,38891
Bolivia10e,m,1388,37902
Bolivia10n,m,1345,38238
Brasil16e,m,1782,38605
Brasil16n,m,2597,39169
BrasilAM26e,m,646,39210
BrasilAM26n,m,609,39187
BrasilMG30e,m,714,39737
BrasilMG30n,m,542,39567
BrasilPR25e,m,638,39403
BrasilRJ14e,m,337,37691
BrasilRJ14n,m,516,37985
BrasilRN16e,m,494,38155
Canada17e,m,1973,38834
Canada17n,m,3331,39232
Cazaquistao15e,m,1410,38971
Cazaquistao15n,m,2930,38978
Chade12e,m,1404,38874
Chade12n,m,2061,38750
China17e,m,1571,38839
China17n,m,1731,39246
Colombia11e,m,963,37144
Colombia11n,m,1094,37567
Congo15e,m,1278,37689
Congo15n,m,1822,37886
EUA17e,m,1178,37948
EUA17n,m,1711,38767
Egito9n,m,2117,38455
Etiopia10e,m,845,37841
Etiopia10n,m,1409,38245
India16e,m,1749,38670
India16n,m,2171,38713
Indonesia14e,m,1261,38742
Indonesia14n,m,1502,38304
Ira13e,m,1616,38590
Ira13n,m,2051,38902
Libia14e,m,799,37507
Libia14n,m,1209,38007
Mali11e,m,1504,38386
Mali11n,m,2370,38551
Mauritania10e,m,764,37163
Mauritania10n,m,1469,37465
Mexico14e,m,1297,38370
Mexico14n,m,2158,38789
Mongolia13e,m,1527,38571
Mongolia13n,m,1793,38980
Niger12e,m,1523,39087
Niger12n,m,2129,38645
Peru13e,m,1308,37885
Peru13n,m,1907,37929
Russia17e,m,1894,38766
Russia17n,m,3209,39125
Sudao15e,m,1395,38711
Sudao15n,m,2270,39305
att48Ae,m,32950,40791
att48An,m,1560,40126
AfricaSul11e,m,1107,38050
AfricaSul11n,m,2182,38492
Angola12e,m,981,37050
Angola12n,m,1701,37830
Arabia14e,m,1539,38316
Arabia14n,m,2671,39036
Argelia15e,m,1239,38449
Argelia15n,m,2212,38729
Argentina16e,m,1383,37997
Argentina16n,m,2639,38366
Australia16e,m,2160,38813
Australia16n,m,2175,38798
Bolivia10e,m,1388,38031
Bolivia10n,m,1247,38024
Brasil16e,m,1782,39154
Brasil16n,m,2597,39626
BrasilAM26e,m,676,39800
BrasilAM26n,m,583,39695
BrasilMG30e,m,700,39645
BrasilMG30n,m,559,40819
BrasilPR25e,m,639,39804
BrasilRJ14e,m,337,37771
BrasilRJ14n,m,518,38631
BrasilRN16e,m,494,38482
Canada17e,m,2265,39567
Canada17n,m,3221,39818
Cazaquistao15e,m,1348,39706
Cazaquistao15n,m,2650,39752
Chade12e,m,1382,39528
Chade12n,m,2436,39492
China17e,m,1323,39756
China17n,m,1629,39811
Colombia11e,m,963,37920
Colombia11n,m,1094,38429
Congo15e,m,1299,38444
Congo15n,m,1822,38869
EUA17e,m,1178,38696
EUA17n,m,1777,39564
Egito9n,m,2117,39190
Etiopia10e,m,917,38472
Etiopia10n,m,1786,38830
India16e,m,1749,41917
India16n,m,2766,39419
Indonesia14e,m,1361,39176
Indonesia14n,m,1724,39401
Ira13e,m,1708,38925
Ira13n,m,1905,38570
Libia14e,m,799,37264
Libia14n,m,1209,38206
Mali11e,m,1366,38630
Mali11n,m,2557,38677
Mauritania10e,m,764,37440
Mauritania10n,m,1469,37589
Mexico14e,m,1290,38561
Mexico14n,m,2274,38944
Mongolia13e,m,1315,38590
Mongolia13n,m,1927,38243
Niger12e,m,1398,38883
Niger12n,m,2129,38603
Peru13e,m,1308,38154
Peru13n,m,1907,37728
Russia17e,m,1894,38899
Russia17n,m,2616,39151
Sudao15e,m,1431,38716
Sudao15n,m,2420,38695
att48Ae,m,33014,39855
att48An,m,1688,39816
AfricaSul11e,m,1290,37617
AfricaSul11n,m,1945,38522
Angola12e,m,981,37104
Angola12n,m,1701,38166
Arabia14e,m,1615,38650
Arabia14n,m,2524,38939
Argelia15e,m,1233,38506
Argelia15n,m,2113,39529
Argentina16e,m,1383,38117
Argentina16n,m,2639,38045
Australia16e,m,1740,38772
Australia16n,m,2083,39255
Bolivia10e,m,1264,38642
Bolivia10n,m,1430,38525
Brasil16e,m,1877,39259
Brasil16n,m,2597,40352
BrasilAM26e,m,697,40002
BrasilAM26n,m,713,39996
BrasilMG30e,m,690,40138
BrasilMG30n,m,570,40153
BrasilPR25e,m,663,39190
BrasilRJ14e,m,337,37456
BrasilRJ14n,m,514,37831
BrasilRN16e,m,494,37831
Canada17e,m,2265,40133
Canada17n,m,3221,39740
Cazaquistao15e,m,1377,39515
Cazaquistao15n,m,2621,39184
Chade12e,m,1764,38800
Chade12n,m,2028,38658
China17e,m,1368,38611
China17n,m,1629,39147
Colombia11e,m,963,37330
Colombia11n,m,963,37395
Congo15e,m,1278,37810
Congo15n,m,1822,38968
EUA17e,m,1178,38168
EUA17n,m,1697,38815
Egito9n,m,2148,38850
Etiopia10e,m,996,37775
Etiopia10n,m,2236,38773
India16e,m,1898,39172
India16n,m,2256,39019
Indonesia14e,m,1225,38608
Indonesia14n,m,1785,38809
Ira13e,m,1652,39262
Ira13n,m,2081,39311
Libia14e,m,799,37891
Libia14n,m,1209,38452
Mali11e,m,1440,38239
Mali11n,m,2238,38610
Mauritania10e,m,764,37250
Mauritania10n,m,1469,37378
Mexico14e,m,1541,38381
Mexico14n,m,1946,38970
Mongolia13e,m,1548,38529
Mongolia13n,m,1728,38517
Niger12e,m,1398,38575
Niger12n,m,2245,38887
Peru13e,m,1308,38045
Peru13n,m,1907,37759
Russia17e,m,1894,38979
Russia17n,m,2561,39048
Sudao15e,m,1462,38965
Sudao15n,m,2611,39131
att48Ae,m,33420,39862
att48An,m,1690,40087
AfricaSul11e,m,1306,37842
AfricaSul11n,m,2182,38652
Angola12e,m,981,37335
Angola12n,m,1701,37678
Arabia14e,m,1681,38766
Arabia14n,m,2573,38894
Argelia15e,m,1377,38752
Argelia15n,m,2059,38979
Argentina16e,m,1359,38150
Argentina16n,m,2639,39569
Australia16e,m,1789,39757
Australia16n,m,2090,39694
Bolivia10e,m,1260,39142
Bolivia10n,m,1247,39062
Brasil16e,m,1983,39408
Brasil16n,m,2782,40110
BrasilAM26e,m,667,39879
BrasilAM26n,m,375,40023
BrasilMG30e,m,686,39588
BrasilMG30n,m,609,39507
BrasilPR25e,m,656,39128
BrasilRJ14e,m,337,37546
BrasilRJ14n,m,518,38006
BrasilRN16e,m,494,38020
Canada17e,m,1954,38880
Canada17n,m,3221,38910
Cazaquistao15e,m,1524,38810
Cazaquistao15n,m,2420,38707
Chade12e,m,1436,38794
Chade12n,m,2475,38782
China17e,m,1368,38780
China17n,m,1702,39002
Colombia11e,m,963,37189
Colombia11n,m,1094,37453
Congo15e,m,1299,37590
Congo15n,m,1822,37859
EUA17e,m,1178,38315
EUA17n,m,1679,38687
Egito9n,m,2117,38475
Etiopia10e,m,820,37927
Etiopia10n,m,1409,38043
India16e,m,1749,38806
India16n,m,2457,39210
Indonesia14e,m,1161,39477
Indonesia14n,m,1790,39321
Ira13e,m,1652,39502
Ira13n,m,2039,39653
Libia14e,m,799,38425
Libia14n,m,1209,39200
Mali11e,m,1351,39181
Mali11n,m,2499,39350
Mauritania10e,m,764,37978
Mauritania10n,m,1469,37991
Mexico14e,m,1297,39479
Mexico14n,m,2645,39775
Mongolia13e,m,1404,39523
Mongolia13n,m,1899,39223
Niger12e,m,1336,39090
Niger12n,m,2013,38892
Peru13e,m,1308,37720
Peru13n,m,1907,38259
Russia17e,m,1894,39271
Russia17n,m,2675,39501
Sudao15e,m,1355,38883
Sudao15n,m,2611,39282
att48Ae,m,33002,40843
att48An,m,1672,40571
AfricaSul11e,m,1284,38136
AfricaSul11n,m,2182,39113
Angola12e,m,981,37866
Angola12n,m,1701,37682
Arabia14e,m,1536,39044
Arabia14n,m,2410,39716
Argelia15e,m,1336,38957
Argelia15n,m,2207,38947
Argentina16e,m,1383,38288
Argentina16n,m,2639,38461
Australia16e,m,1681,38846
Australia16n,m,2010,38890
Bolivia10e,m,1308,38060
Bolivia10n,m,1247,38033
Brasil16e,m,1782,39059
Brasil16n,m,2597,39410
BrasilAM26e,m,663,39417
BrasilAM26n,m,372,39629
BrasilMG30e,m,717,39627
BrasilMG30n,m,629,39611
BrasilPR25e,m,666,39221
BrasilRJ14e,m,337,38110
BrasilRJ14n,m,514,38276
BrasilRN16e,m,494,37725
Canada17e,m,1954,39006
Canada17n,m,3221,38914
Cazaquistao15e,m,1461,38711
Cazaquistao15n,m,2507,39084
Chade12e,m,1527,39452
Chade12n,m,2470,39560
China17e,m,1368,38814
China17n,m,1750,39628
Colombia11e,m,963,37455
Colombia11n,m,1094,38041
Congo15e,m,1299,38515
Congo15n,m,1822,38754
EUA17e,m,1178,38791
EUA17n,m,1697,38927
Egito9n,m,2439,38505
Etiopia10e,m,1049,37890
Etiopia10n,m,1774,38078
India16e,m,1749,38563
India16n,m,2287,38712
Indonesia14e,m,1199,38331
Indonesia14n,m,1724,38484
Ira13e,m,1456,38606
Ira13n,m,2101,38620
Libia14e,m,799,37291
Libia14n,m,1209,38587
Mali11e,m,1330,38359
Mali11n,m,2168,38525
Mauritania10e,m,764,36944
Mauritania10n,m,1469,37398
Mexico14e,m,1386,38430
Mexico14n,m,2235,38966
Mongolia13e,m,1133,38389
Mongolia13n,m,1829,38305
Niger12e,m,1459,38573
Niger12n,m,1949,38516
Peru13e,m,1308,37499
Peru13n,m,1907,38011
Russia17e,m,1894,38841
Russia17n,m,2941,39174
Sudao15e,m,1355,38666
Sudao15n,m,2417,38770
att48Ae,m,32924,39896
att48An,m,1570,39893
AfricaSul11e,m,1231,37928
AfricaSul11n,m,1944,38938
Angola12e,m,981,37429
Angola12n,m,1701,37342
Arabia14e,m,1681,38427
Arabia14n,m,2355,38770
Argelia15e,m,1490,38562
Argelia15n,m,2112,38745
