instance,strategy,result,time
BrasilRJ14n,om,109,39533
Canada17n,om,1211,39549
Cazaquistao15n,om,887,39694
Chade12n,om,724,38585
China17n,om,792,39894
Colombia11n,om,570,38878
Congo15n,om,666,39463
EUA17n,om,698,39956
Egito9n,om,627,37942
Etiopia10n,om,414,38213
India16n,om,883,39824
Indonesia14n,om,623,39034
Ira13n,om,723,39238
Libia14n,om,514,39658
Mali11n,om,501,38938
Mauritania10n,om,307,38239
Mexico14n,om,719,39382
Mongolia13n,om,564,39461
Niger12n,om,629,38396
Peru13n,om,556,38967
Russia17n,om,900,39647
Sudao15n,om,884,39205
AfricaSul11n,om,597,40280
Angola12n,om,445,40470
Arabia14n,om,880,40400
Argelia15n,om,711,46297
Argentina16n,om,851,40573
Australia16n,om,649,41506
Brasil16n,om,929,41570
BrasilAM26n,om,140,45059
BrasilMG30n,om,242,45227
BrasilRJ14n,om,109,40808
Canada17n,om,1310,41590
Cazaquistao15n,om,1008,41314
Chade12n,om,724,40426
China17n,om,787,41866
Colombia11n,om,527,40564
Congo15n,om,669,40097
EUA17n,om,688,40788
Egito9n,om,594,38720
Etiopia10n,om,480,39849
India16n,om,971,41212
Indonesia14n,om,578,40414
Ira13n,om,773,40615
Libia14n,om,511,41631
Mali11n,om,501,40233
Mauritania10n,om,307,39797
Mexico14n,om,802,41903
Mongolia13n,om,559,40257
Niger12n,om,629,39854
Peru13n,om,543,39673
Russia17n,om,896,40698
Sudao15n,om,842,41470
AfricaSul11n,om,621,39360
Angola12n,om,451,40067
Arabia14n,om,796,40631
Argelia15n,om,714,40482
Argentina16n,om,758,41408
Australia16n,om,580,40562
Bolivia10n,om,489,39741
Brasil16n,om,925,41411
BrasilAM26n,om,143,44969
BrasilMG30n,om,208,45902
BrasilRJ14n,om,106,40413
Canada17n,om,1029,40722
Cazaquistao15n,om,934,40347
Chade12n,om,757,39854
China17n,om,838,40461
Colombia11n,om,529,39123
Congo15n,om,665,40271
EUA17n,om,686,41214
Egito9n,om,594,38589
Etiopia10n,om,414,39273
India16n,om,921,40840
Indonesia14n,om,584,40469
Ira13n,om,755,41087
Libia14n,om,561,40654
Mali11n,om,501,40045
Mauritania10n,om,307,39328
Mexico14n,om,777,41374
Mongolia13n,om,562,40951
Niger12n,om,632,39953
Peru13n,om,576,40805
Russia17n,om,881,41496
Sudao15n,om,877,41106
AfricaSul11n,om,599,40158
Angola12n,om,445,41412
Arabia14n,om,875,40868
Argelia15n,om,769,40850
Argentina16n,om,858,41082
Australia16n,om,654,41606
Brasil16n,om,1020,41668
BrasilAM26n,om,160,45562
BrasilMG30n,om,219,47102
BrasilRJ14n,om,106,40939
Canada17n,om,1157,41160
Cazaquistao15n,om,887,40770
Chade12n,om,735,40023
