instance,strategy,result,time
AfricaSul11e,ols,1306,38887
AfricaSul11n,ols,1945,39929
Angola12e,ols,981,37253
Angola12n,ols,1701,38622
Arabia14e,ols,1557,39259
Arabia14n,ols,2693,39504
Argelia15e,ols,1374,38658
Argelia15n,ols,2247,39218
Argentina16e,ols,1383,38455
Argentina16n,ols,2639,38714
Australia16e,ols,1811,39406
Australia16n,ols,1959,39119
Bolivia10e,ols,1348,38352
Bolivia10n,ols,1430,38538
Brasil16e,ols,1891,39008
Brasil16n,ols,2743,39315
BrasilAM26e,ols,657,39890
BrasilAM26n,ols,533,40416
BrasilMG30e,ols,711,39928
BrasilMG30n,ols,580,39952
BrasilPR25e,ols,666,40748
BrasilRJ14e,ols,337,37941
BrasilRJ14n,ols,516,38397
BrasilRN16e,ols,494,39716
Canada17e,ols,2060,39004
Canada17n,ols,3252,39105
Cazaquistao15e,ols,1500,38995
Cazaquistao15n,ols,2794,40296
Chade12e,ols,1462,39582
Chade12n,ols,2354,40322
China17e,ols,1456,39697
China17n,ols,1703,40854
Colombia11e,ols,963,38269
Colombia11n,ols,1094,39284
Congo15e,ols,1299,38649
Congo15n,ols,1822,38755
EUA17e,ols,1178,38823
EUA17n,ols,1777,39732
Egito9n,ols,2117,39172
Etiopia10e,ols,974,39355
Etiopia10n,ols,1502,42351
India16e,ols,1749,39753
India16n,ols,2219,39690
Indonesia14e,ols,1283,39252
Indonesia14n,ols,1543,39080
Ira13e,ols,1602,39199
Ira13n,ols,2071,39331
Libia14e,ols,799,38135
Libia14n,ols,1209,40148
Mali11e,ols,1438,39445
Mali11n,ols,2499,39469
Mauritania10e,ols,764,37967
Mauritania10n,ols,1469,38291
Mexico14e,ols,1541,40044
Mexico14n,ols,2177,42555
Mongolia13e,ols,1404,41355
Mongolia13n,ols,1757,40877
Niger12e,ols,1352,41613
Niger12n,ols,1909,42273
Peru13e,ols,1308,39545
Peru13n,ols,1907,39722
Russia17e,ols,1748,39404
Russia17n,ols,3191,40062
Sudao15e,ols,1556,39980
Sudao15n,ols,2611,39598
att48Ae,ols,33039,41024
att48An,ols,1500,40970
AfricaSul11e,ols,1251,38796
AfricaSul11n,ols,1944,40053
Angola12e,ols,882,38571
Angola12n,ols,1701,38936
Arabia14e,ols,1681,39943
Arabia14n,ols,2693,39775
Argelia15e,ols,1411,40095
Argelia15n,ols,2247,39783
Argentina16e,ols,1383,38866
Argentina16n,ols,2639,38555
Australia16e,ols,1801,38758
Australia16n,ols,1785,39040
Bolivia10e,ols,1260,38996
Bolivia10n,ols,1420,38988
Brasil16e,ols,1898,38973
Brasil16n,ols,2597,39371
BrasilAM26e,ols,663,39737
BrasilAM26n,ols,690,39837
BrasilMG30e,ols,716,39526
BrasilMG30n,ols,556,39751
BrasilPR25e,ols,660,39397
BrasilRJ14e,ols,337,37802
