instance,strategy,result,time
AfricaSul11e,pr,1330,64572
AfricaSul11n,pr,1714,66731
Angola12e,pr,981,63809
Angola12n,pr,1701,64293
Arabia14e,pr,1681,66521
Arabia14n,pr,2463,65530
Argelia15e,pr,1320,65311
Argelia15n,pr,2201,65675
Argentina16e,pr,1383,63782
Argentina16n,pr,2639,64672
Australia16e,pr,1965,67839
Australia16n,pr,2108,67234
Bolivia10e,pr,1245,64848
Bolivia10n,pr,1247,64876
Brasil16e,pr,2044,66951
Brasil16n,pr,2797,66658
BrasilAM26e,pr,665,66813
BrasilAM26n,pr,606,67472
BrasilMG30e,pr,721,67262
BrasilMG30n,pr,589,67651
BrasilPR25e,pr,720,67286
BrasilRJ14e,pr,337,64630
BrasilRJ14n,pr,486,65868
BrasilRN16e,pr,494,64618
Canada17e,pr,1927,66458
Canada17n,pr,3221,67043
Cazaquistao15e,pr,1417,66810
Cazaquistao15n,pr,2517,66653
Chade12e,pr,1539,67176
Chade12n,pr,1974,66813
China17e,pr,1422,65382
China17n,pr,1925,66241
Colombia11e,pr,963,62441
Colombia11n,pr,1094,62743
Congo15e,pr,1299,63538
Congo15n,pr,1822,64052
EUA17e,pr,1178,64226
EUA17n,pr,1711,65246
Egito9n,pr,2043,64933
Etiopia10e,pr,894,64111
Etiopia10n,pr,1786,64844
India16e,pr,1749,64903
India16n,pr,2344,64818
Indonesia14e,pr,1361,64922
Indonesia14n,pr,1762,66643
Ira13e,pr,1634,66926
Ira13n,pr,1947,66207
Libia14e,pr,799,63902
Libia14n,pr,1209,65502
Mali11e,pr,1355,67081
Mali11n,pr,2213,67293
Mauritania10e,pr,764,63346
Mauritania10n,pr,1469,63971
Mexico14e,pr,1297,65790
Mexico14n,pr,2219,66367
Mongolia13e,pr,1283,66103
Mongolia13n,pr,1829,65799
Niger12e,pr,1534,67660
Niger12n,pr,2129,67178
Peru13e,pr,1308,65645
Peru13n,pr,1907,67456
Russia17e,pr,1894,69422
Russia17n,pr,2875,66970
Sudao15e,pr,1355,66570
Sudao15n,pr,2696,66965
att48Ae,pr,33065,66968
att48An,pr,1536,67993
AfricaSul11e,pr,1328,65555
AfricaSul11n,pr,2026,68187
Angola12e,pr,981,65143
Angola12n,pr,1701,64447
Arabia14e,pr,1681,65506
Arabia14n,pr,2635,67017
Argelia15e,pr,1341,66283
Argelia15n,pr,2247,70091
Argentina16e,pr,1383,67387
Argentina16n,pr,2639,65881
Australia16e,pr,1904,69298
Australia16n,pr,1964,67998
Bolivia10e,pr,1388,66397
Bolivia10n,pr,1266,66377
Brasil16e,pr,1782,67243
Brasil16n,pr,2597,68405
BrasilAM26e,pr,632,68286
BrasilAM26n,pr,746,68106
BrasilMG30e,pr,757,67841
BrasilMG30n,pr,503,69946
BrasilPR25e,pr,662,68117
BrasilRJ14e,pr,337,63999
BrasilRJ14n,pr,518,63762
BrasilRN16e,pr,494,66111
Canada17e,pr,2071,68692
Canada17n,pr,3221,65723
Cazaquistao15e,pr,1419,67575
Cazaquistao15n,pr,2693,67606
Chade12e,pr,1479,67740
Chade12n,pr,2264,70518
China17e,pr,1327,68603
China17n,pr,1794,67221
Colombia11e,pr,963,64739
Colombia11n,pr,1094,67913
Congo15e,pr,1278,67251
