instance,strategy,result,time
AfricaSul11e,om,416,39011
AfricaSul11n,om,597,40280
Angola12e,om,508,40886
Angola12n,om,445,40470
Arabia14e,om,713,40496
Arabia14n,om,880,40400
Argelia15e,om,605,40780
Argelia15n,om,711,46297
Argentina16e,om,785,41006
Argentina16n,om,851,40573
Australia16e,om,776,40990
Australia16n,om,649,41506
Bolivia10e,om,386,39143
Brasil16e,om,812,42531
Brasil16n,om,929,41570
BrasilAM26e,om,403,45052
BrasilAM26n,om,140,45059
BrasilMG30e,om,406,46231
BrasilMG30n,om,242,45227
BrasilPR25e,om,407,43775
BrasilRJ14e,om,238,39766
BrasilRJ14n,om,109,40808
BrasilRN16e,om,319,40804
Canada17e,om,1025,41488
Canada17n,om,1310,41590
Cazaquistao15e,om,694,41278
Cazaquistao15n,om,1008,41314
Chade12e,om,710,41922
Chade12n,om,724,40426
China17e,om,796,41246
China17n,om,787,41866
Colombia11e,om,451,40416
Colombia11n,om,527,40564
Congo15e,om,651,40349
Congo15n,om,669,40097
EUA17e,om,675,41591
EUA17n,om,688,40788
Egito9n,om,594,38720
Etiopia10n,om,480,39849
India16e,om,1002,41667
India16n,om,971,41212
Indonesia14e,om,672,40295
Indonesia14n,om,578,40414
Ira13e,om,653,41163
Ira13n,om,773,40615
Libia14e,om,611,40796
Libia14n,om,511,41631
Mali11e,om,480,40020
Mali11n,om,501,40233
Mauritania10e,om,441,39984
Mauritania10n,om,307,39797
Mexico14e,om,557,41386
Mexico14n,om,802,41903
Mongolia13e,om,615,40814
Mongolia13n,om,559,40257
Niger12e,om,614,39804
Niger12n,om,629,39854
Peru13e,om,575,39432
Peru13n,om,543,39673
Russia17e,om,946,41184
Russia17n,om,896,40698
Sudao15e,om,649,40782
Sudao15n,om,842,41470
att48Ae,om,26965,59054
att48An,om,825,58763
AfricaSul11e,om,417,39029
AfricaSul11n,om,621,39360
Angola12e,om,508,40227
Angola12n,om,451,40067
Arabia14e,om,757,40382
Arabia14n,om,796,40631
Argelia15e,om,650,40319
Argelia15n,om,714,40482
Argentina16e,om,838,41657
Argentina16n,om,758,41408
Australia16e,om,861,41069
Australia16n,om,580,40562
Bolivia10e,om,386,39386
Bolivia10n,om,489,39741
Brasil16e,om,738,41525
Brasil16n,om,925,41411
BrasilAM26e,om,414,44249
BrasilAM26n,om,143,44969
BrasilMG30e,om,409,46711
BrasilMG30n,om,208,45902
BrasilPR25e,om,430,45032
BrasilRJ14e,om,238,40597
BrasilRJ14n,om,106,40413
BrasilRN16e,om,308,41195
Canada17e,om,1034,41122
Canada17n,om,1029,40722
Cazaquistao15e,om,818,41247
Cazaquistao15n,om,934,40347
Chade12e,om,706,40140
