instance,strategy,result,time
AfricaSul11e,m,402,67617
AfricaSul11n,m,537,67313
Angola12e,m,490,69839
Angola12n,m,409,70298
Arabia14e,m,482,74089
Arabia14n,m,722,76248
Argelia15e,m,531,77911
Argelia15n,m,622,77549
Argentina16e,m,724,81441
Argentina16n,m,643,82759
Australia16e,m,763,81626
Australia16n,m,531,85091
Bolivia10e,m,384,67183
Bolivia10n,m,448,67331
Brasil16e,m,638,85701
Brasil16n,m,742,86406
BrasilAM26e,m,361,141449
BrasilAM26n,m,109,139612
BrasilMG30e,m,376,179749
BrasilMG30n,m,164,173828
BrasilPR25e,m,339,130420
BrasilRJ14e,m,237,78657
BrasilRJ14n,m,101,79251
BrasilRN16e,m,289,84193
Canada17e,m,907,92947
Canada17n,m,832,90020
Cazaquistao15e,m,592,85024
Cazaquistao15n,m,831,84883
Chade12e,m,655,73795
Chade12n,m,652,74437
China17e,m,733,90027
China17n,m,648,91711
Colombia11e,m,337,70475
Colombia11n,m,461,71508
Congo15e,m,521,83240
Congo15n,m,577,82412
EUA17e,m,610,89918
EUA17n,m,588,90862
Egito9n,m,520,66684
Etiopia10e,m,283,71053
Etiopia10n,m,403,71072
India16e,m,705,85831
India16n,m,723,86319
Indonesia14e,m,504,81795
Indonesia14n,m,529,79075
Ira13e,m,532,77386
Ira13n,m,705,76460
Libia14e,m,546,79017
Libia14n,m,519,80134
Mali11e,m,443,72252
Mali11n,m,495,71207
Mauritania10e,m,422,69982
Mauritania10n,m,307,70514
Mexico14e,m,492,80283
Mexico14n,m,610,82289
Mongolia13e,m,550,76577
Mongolia13n,m,551,76847
Niger12e,m,564,73109
Niger12n,m,640,73039
Peru13e,m,560,75483
Peru13n,m,502,76237
Russia17e,m,794,92554
Russia17n,m,787,93224
Sudao15e,m,424,81217
Sudao15n,m,784,84780
att48Ae,m,23632,419861
att48An,m,569,420890
AfricaSul11e,m,402,71045
AfricaSul11n,m,537,72008
Angola12e,m,490,74394
Angola12n,m,409,76214
Arabia14e,m,482,80375
Arabia14n,m,696,82789
Argelia15e,m,538,81681
Argelia15n,m,622,83782
Argentina16e,m,728,86642
Argentina16n,m,648,86189
Australia16e,m,763,85537
Australia16n,m,531,87092
Bolivia10e,m,384,70408
Bolivia10n,m,448,69105
Brasil16e,m,631,87483
Brasil16n,m,746,90486
BrasilAM26e,m,350,141003
BrasilAM26n,m,110,142383
BrasilMG30e,m,373,178256
BrasilMG30n,m,166,173583
BrasilPR25e,m,347,133823
BrasilRJ14e,m,236,78842
BrasilRJ14n,m,102,79718
BrasilRN16e,m,289,83427
Canada17e,m,907,90594
Canada17n,m,832,90752
Cazaquistao15e,m,592,86158
Cazaquistao15n,m,856,82569
Chade12e,m,672,75499
Chade12n,m,649,74258
China17e,m,747,88658
China17n,m,655,90575
Colombia11e,m,337,71130
Colombia11n,m,461,71974
Congo15e,m,513,84163
Congo15n,m,580,82551
EUA17e,m,610,88934
EUA17n,m,580,90511
Egito9n,m,520,67711
Etiopia10e,m,283,71555
Etiopia10n,m,403,70302
India16e,m,727,88571
India16n,m,723,86318
Indonesia14e,m,504,79928
Indonesia14n,m,538,81986
Ira13e,m,532,74666
Ira13n,m,693,77698
Libia14e,m,521,81855
Libia14n,m,504,80354
Mali11e,m,428,73158
Mali11n,m,495,70376
Mauritania10e,m,422,69652
Mauritania10n,m,306,68310
Mexico14e,m,492,81515
Mexico14n,m,610,80387
Mongolia13e,m,550,77915
Mongolia13n,m,551,76061
Niger12e,m,564,73415
Niger12n,m,655,72242
Peru13e,m,567,75964
Peru13n,m,502,76812
Russia17e,m,779,92409
Russia17n,m,786,94440
Sudao15e,m,422,80982
Sudao15n,m,769,85564
att48Ae,m,24166,426542
att48An,m,564,419437
AfricaSul11e,m,402,72801
AfricaSul11n,m,558,70344
Angola12e,m,490,73521
Angola12n,m,409,75520
Arabia14e,m,495,79033
Arabia14n,m,696,82157
Argelia15e,m,507,82488
Argelia15n,m,617,84338
Argentina16e,m,728,85831
Argentina16n,m,648,88076
Australia16e,m,737,85104
Australia16n,m,535,88710
Bolivia10e,m,384,69181
Bolivia10n,m,448,70750
Brasil16e,m,638,87310
Brasil16n,m,752,87773
BrasilAM26e,m,341,138869
BrasilAM26n,m,109,142345
BrasilMG30e,m,376,176239
BrasilMG30n,m,165,174974
BrasilPR25e,m,347,131010
BrasilRJ14e,m,237,79258
BrasilRJ14n,m,105,80132
BrasilRN16e,m,289,83183
Canada17e,m,907,91178
Canada17n,m,919,90186
Cazaquistao15e,m,592,84201
Cazaquistao15n,m,830,84680
Chade12e,m,672,73939
Chade12n,m,655,75536
China17e,m,740,89289
China17n,m,662,91233
Colombia11e,m,337,72189
Colombia11n,m,461,70991
Congo15e,m,513,83386
Congo15n,m,577,81836
EUA17e,m,610,88560
EUA17n,m,581,89348
Egito9n,m,520,68967
Etiopia10e,m,283,69280
Etiopia10n,m,403,71529
India16e,m,705,85973
India16n,m,723,86087
Indonesia14e,m,504,82277
Indonesia14n,m,522,78426
Ira13e,m,686,78311
Ira13n,m,694,76973
Libia14e,m,521,81900
Libia14n,m,518,80469
Mali11e,m,440,71895
Mali11n,m,495,73047
Mauritania10e,m,422,68328
Mauritania10n,m,306,70151
Mexico14e,m,492,79787
Mexico14n,m,610,82080
Mongolia13e,m,552,76447
Mongolia13n,m,551,77655
Niger12e,m,564,72126
Niger12n,m,671,75573
Peru13e,m,567,74561
Peru13n,m,503,77571
Russia17e,m,779,91830
Russia17n,m,786,91656
Sudao15e,m,428,79970
Sudao15n,m,777,85506
att48Ae,m,22794,427281
att48An,m,558,418701
AfricaSul11e,m,416,70658
AfricaSul11n,m,537,71708
Angola12e,m,490,73906
Angola12n,m,409,75272
Arabia14e,m,482,79205
Arabia14n,m,695,81028
Argelia15e,m,517,82888
Argelia15n,m,622,83664
Argentina16e,m,724,84340
Argentina16n,m,646,86477
Australia16e,m,737,85230
Australia16n,m,540,87990
Bolivia10e,m,384,68655
Bolivia10n,m,448,70605
Brasil16e,m,638,87113
Brasil16n,m,742,87977
BrasilAM26e,m,365,141754
BrasilAM26n,m,109,142145
BrasilMG30e,m,376,176656
BrasilMG30n,m,165,173302
BrasilPR25e,m,337,131304
BrasilRJ14e,m,237,79702
BrasilRJ14n,m,102,79576
BrasilRN16e,m,289,82979
Canada17e,m,911,90796
Canada17n,m,829,90367
Cazaquistao15e,m,606,85431
Cazaquistao15n,m,831,83433
Chade12e,m,655,72245
Chade12n,m,654,75119
China17e,m,736,89540
China17n,m,644,90345
Colombia11e,m,326,71463
Colombia11n,m,461,71374
Congo15e,m,521,86059
Congo15n,m,577,82422
EUA17e,m,610,89705
EUA17n,m,579,88866
Egito9n,m,520,68458
Etiopia10e,m,283,68922
Etiopia10n,m,403,71571
India16e,m,705,86545
India16n,m,724,85644
Indonesia14e,m,504,80853
