instance,strategy,result,time
AfricaSul11n,pr,2026,64829
Angola12e,pr,981,62663
Angola12n,pr,1701,63189
Arabia14e,pr,1742,65553
Arabia14n,pr,2401,65854
Argelia15e,pr,1320,64840
Argelia15n,pr,2247,65186
Argentina16e,pr,1383,65203
Argentina16n,pr,2639,64195
Australia16e,pr,1752,65027
Australia16n,pr,2011,64952
Bolivia10e,pr,1388,64102
Bolivia10n,pr,1247,63933
Brasil16e,pr,1823,64653
Brasil16n,pr,2797,65377
BrasilAM26e,pr,661,66738
BrasilAM26n,pr,561,65738
BrasilMG30e,pr,697,65865
BrasilMG30n,pr,536,66580
BrasilPR25e,pr,621,66274
BrasilRJ14e,pr,337,62989
BrasilRJ14n,pr,518,63587
BrasilRN16e,pr,494,63238
Canada17e,pr,2067,65406
Canada17n,pr,3266,65658
Cazaquistao15e,pr,1470,65186
Cazaquistao15n,pr,2518,65088
Chade12e,pr,1598,65398
Chade12n,pr,2136,65155
China17e,pr,1327,66371
China17n,pr,1925,67260
Colombia11e,pr,963,63429
Colombia11n,pr,1094,64353
Congo15e,pr,1299,64189
Congo15n,pr,1822,63813
EUA17e,pr,1178,63644
EUA17n,pr,1777,65153
Egito9n,pr,1966,64564
Etiopia10e,pr,820,63430
Etiopia10n,pr,1786,64923
India16e,pr,1753,66041
India16n,pr,2219,64966
Indonesia14e,pr,1233,64441
Indonesia14n,pr,1530,64290
Ira13e,pr,1489,64636
Ira13n,pr,2022,64615
Libia14e,pr,799,62566
Libia14n,pr,1209,64130
Mali11e,pr,1321,64564
Mali11n,pr,2238,64591
Mauritania10e,pr,749,63555
Mauritania10n,pr,1469,63937
Mexico14e,pr,1304,65960
Mexico14n,pr,2193,65501
Mongolia13e,pr,1530,65128
Mongolia13n,pr,1899,65870
Niger12e,pr,1444,65030
Niger12n,pr,2457,64808
Peru13e,pr,1308,63465
Peru13n,pr,1907,63585
Russia17e,pr,1894,65070
Russia17n,pr,3209,65206
Sudao15e,pr,1355,66466
Sudao15n,pr,2382,68222
att48Ae,pr,33028,68313
att48An,pr,1687,67163
AfricaSul11e,pr,1261,63259
AfricaSul11n,pr,2182,64848
Angola12e,pr,981,62600
Angola12n,pr,1701,63331
Arabia14e,pr,1653,64305
Arabia14n,pr,2470,65301
Argelia15e,pr,1490,65001
Argelia15n,pr,2016,65996
Argentina16e,pr,1383,64745
Argentina16n,pr,2639,65246
Australia16e,pr,1751,66723
Australia16n,pr,2283,66480
Bolivia10e,pr,1326,65321
Bolivia10n,pr,1247,65304
Brasil16e,pr,1894,66873
Brasil16n,pr,2597,67043
BrasilAM26e,pr,651,67347
BrasilAM26n,pr,654,67173
BrasilMG30e,pr,694,67179
BrasilMG30n,pr,504,67661
BrasilPR25e,pr,689,66656
BrasilRJ14e,pr,337,62554
BrasilRJ14n,pr,514,63607
BrasilRN16e,pr,494,63189
Canada17e,pr,2067,65389
Canada17n,pr,3221,65616
Cazaquistao15e,pr,1410,65220
Cazaquistao15n,pr,2728,65036
Chade12e,pr,1345,65314
Chade12n,pr,2357,66396
China17e,pr,1391,66561
China17n,pr,1696,67147
Colombia11e,pr,963,63245
Colombia11n,pr,1094,62692
Congo15e,pr,1299,64146
Congo15n,pr,1822,63819
EUA17e,pr,1178,63793
EUA17n,pr,1777,65070
Egito9n,pr,2129,64861
Etiopia10e,pr,995,63481
Etiopia10n,pr,1777,64599
India16e,pr,1753,64612
India16n,pr,2509,65025
Indonesia14e,pr,1361,64627
Indonesia14n,pr,1557,64844
Ira13e,pr,1599,64750
Ira13n,pr,2318,65480
Libia14e,pr,799,62619
Libia14n,pr,1209,64344
Mali11e,pr,1311,64535
Mali11n,pr,2213,64557
Mauritania10e,pr,764,62131
Mauritania10n,pr,1469,62635
Mexico14e,pr,1331,64584
Mexico14n,pr,2064,64975
Mongolia13e,pr,1475,64670
Mongolia13n,pr,1899,64726
Niger12e,pr,1332,64761
Niger12n,pr,2602,64705
Peru13e,pr,1308,62985
Peru13n,pr,1907,63705
Russia17e,pr,1894,65074
Russia17n,pr,2783,65398
Sudao15e,pr,1355,64751
Sudao15n,pr,2611,65842
att48Ae,pr,33030,66866
att48An,pr,1706,67356
